epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,165.731,2.26056,4.38222,2.12137,0.38167,0.02679,0.00312,0.00075,2.85022,9.3766,7.10701,0.07055,0.00155,0.00155
2,374.661,2.40262,3.64651,2.28424,0.00228,0.1906,0.00308,0.00103,2.79356,29.5438,6.38571,0.0385908,0.00159075,0.00159075
